tipoOperacion,nombreEmpresaSociedadAsociacion,rfc,area,puesto,fechaIngreso,fechaEgreso,ubicacion,ambitoSector.clave,ambitoSector.valor,sector.clave,sector.valor,curp,nivelOrdenGobierno,ambitoPublico,nombreEntePublico,areaAdscripcion,empleoCargoComision,funcionPrincipal,experiencia
SIN_CAMBIOS,Magna International México,MAGN831121CX2,Financiera,Administrador central,2007-10-09T06:06:40.608Z,2010-10-03T08:51:18.907Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TOZM880004MSNLPG04,,,,,,,1090
SIN_CAMBIOS,Grupo Financiero Inbursa,GRUP801127AB2,Dirección,Gerente Regional,2011-05-14T23:22:00.820Z,2014-10-14T14:42:59.861Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TOZM880004MSNLPG04,,,,,,,1248
SIN_CAMBIOS,,,,,2002-09-26T02:55:14.148Z,2006-09-25T01:29:24.187Z,MX,PUB,Público,,,TRAE890704MAGRSC09,FEDERAL,ORGANO_AUTONOMO,PETROLEOS MEXICANOS,Unidad de Concesiones y Servicios,Director General Paraestatal C,Administrar,1459
SIN_CAMBIOS,Jabil Circuit de México,JABI711120AC1,Ventas,Administrador central,2007-07-24T17:16:54.451Z,2010-07-04T14:08:03.177Z,MX,PRV,PRIVADO,OTRO,Electrónica,TRAE890704MAGRSC09,,,,,,,1075
SIN_CAMBIOS,Grupo Carso,GRUP801117CX2,Ventas,Asesor,2011-03-08T15:05:31.920Z,2014-08-24T15:35:31.562Z,MX,PRV,PRIVADO,OTRO,Holding,TRAE890704MAGRSC09,,,,,,,1265
SIN_CAMBIOS,Sam's Club,SAM'751024AC1,Dirección,Director de área,2002-02-05T04:49:31.007Z,2006-10-03T23:23:08.981Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TRGV700524HAGRRC07,,,,,,,1701
SIN_CAMBIOS,Magna International México,MAGN711114AC1,Comercial,Gerente,2007-07-12T10:53:50.226Z,2010-09-13T04:33:46.660Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TRGV700524HAGRRC07,,,,,,,1158
SIN_CAMBIOS,Grupo Desc,GRUP751117CX2,Financiera,Gerente Regional,2011-03-03T15:42:47.432Z,2014-11-24T20:56:45.937Z,MX,PRV,PRIVADO,OTRO,Holding,TRGV700524HAGRRC07,,,,,,,1362
SIN_CAMBIOS,,,,,2001-08-04T23:31:31.668Z,2006-10-12T19:25:23.278Z,MX,PUB,Público,,,TRHS721008HSNRRB05,FEDERAL,EJECUTIVO,BANCO NACIONAL DE COMERCIO EXTERIOR S.N.C.,Unidad de Concesiones y Servicios,Director General Paraestatal B,Coordinar,1894
SIN_CAMBIOS,American Axle Manufacturing de México,AMER731015AB2,Comercial,Asesor,2007-06-21T14:47:47.975Z,2010-08-01T14:41:01.308Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TRHS721008HSNRRB05,,,,,,,1136
SIN_CAMBIOS,FEMSA División Salud,FEMS751127AB2,Comercial,Gerente,2011-05-10T17:16:51.658Z,2014-10-04T20:21:55.682Z,MX,PRV,PRIVADO,OTRO,Comercio de medicamentos,TRHS721008HSNRRB05,,,,,,,1243
SIN_CAMBIOS,Volkswagen de México,VOLK871022CC3,Financiera,Director de área,2001-10-15T03:47:12.401Z,2006-06-15T23:22:05.772Z,MX,PRV,PRIVADO,OTRO,Armadora,TRMG801013HDFRDL09,,,,,,,1704
SIN_CAMBIOS,Goldman Sachs Casa de Bolsa,GOLD861115AC1,Comercial,Administrador central,2007-08-01T21:36:57.227Z,2010-06-14T09:33:13.797Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TRMG801013HDFRDL09,,,,,,,1047
SIN_CAMBIOS,Nemak,NEMA871116AB2,Comercial,Gerente Regional,2011-02-23T09:40:05.121Z,2014-08-11T00:09:04.413Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TRMG801013HDFRDL09,,,,,,,1264
SIN_CAMBIOS,,,,,2002-05-30T03:48:13.433Z,2006-10-23T23:29:58.934Z,MX,PUB,Público,,,TRPV750110MVZRGL08,MUNICIPAL_ALCALDIA,LEGISLATIVO,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,1607
SIN_CAMBIOS,AT&T México,AT&T831013CC3,Ventas,Repartidor,2007-09-15T15:00:32.239Z,2010-11-11T21:46:48.136Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,TRPV750110MVZRGL08,,,,,,,1153
SIN_CAMBIOS,LG Electronics México,LG E711019AB2,Comercial,Capturista de datos,2011-11-19T00:42:24.250Z,2014-11-19T10:28:48.642Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,TRPV750110MVZRGL08,,,,,,,1096
SIN_CAMBIOS,,,,,2001-03-29T17:52:23.692Z,2006-10-01T22:49:26.154Z,MX,PUB,Público,,,TRRC860523HPURQR05,ESTATAL,LEGISLATIVO,UNIVERSIDAD AUTONOMA METROPOLITANA,Unidad de Concesiones y Servicios,Director General Paraestatal A,Coordinar,2012
SIN_CAMBIOS,Aeropuertos y Servicios Auxiliares,AERO841127AB2,Comercial,Asesor,2007-11-26T04:22:31.907Z,2010-06-16T14:28:01.873Z,MX,PRV,PRIVADO,OTRO,Servicios aeroportuarios,TRRC860523HPURQR05,,,,,,,933
SIN_CAMBIOS,Lear Corporation México,LEAR791024AB2,Ventas,Administrador central,2011-03-06T21:44:48.532Z,2014-09-02T20:24:12.920Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TRRC860523HPURQR05,,,,,,,1275
SIN_CAMBIOS,,,,,2000-11-23T00:27:26.400Z,2006-06-05T06:54:59.452Z,MX,PUB,Público,,,TRSA710704HDFRGB03,ESTATAL,LEGISLATIVO,INSTITUTO NACIONAL PARA LA EVALUACION DE LA EDUCACION,Unidad de Concesiones y Servicios,Director General Paraestatal C,Administrar,2020
SIN_CAMBIOS,Nemak,NEMA761023AB2,Dirección,Administrador central,2007-08-15T08:05:43.146Z,2010-04-07T04:31:36.183Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TRSA710704HDFRGB03,,,,,,,965
SIN_CAMBIOS,Flextronics Manufacturing México,FLEX711025CC3,Financiera,Administrador central,2011-07-27T06:39:47.529Z,2014-10-25T05:57:33.991Z,MX,PRV,PRIVADO,OTRO,Electrónica,TRSA710704HDFRGB03,,,,,,,1185
SIN_CAMBIOS,América Móvil,AMÉR821122CC3,Gerencia,Analista,2001-05-13T02:56:54.339Z,2006-11-03T08:09:46.051Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,TRSM891001MVZRST09,,,,,,,2000
SIN_CAMBIOS,Sam's Club,SAM'801112AC1,Financiera,Administrador central,2007-09-14T23:32:03.772Z,2010-06-27T15:21:42.161Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TRSM891001MVZRST09,,,,,,,1016
SIN_CAMBIOS,Infonavit,INFO881113CX2,Ventas,Administrador,2011-04-14T04:16:41.967Z,2014-09-17T20:44:56.745Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TRSM891001MVZRST09,,,,,,,1252
SIN_CAMBIOS,Magna International México,MAGN821018AB2,Financiera,Administrador de proyectos,2000-03-25T20:38:28.863Z,2006-11-29T17:19:56.118Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TRSS871103MVZRRL01,,,,,,,2439
SIN_CAMBIOS,Jabil Circuit de México,JABI741019AC1,Financiera,Gerente,2007-08-11T05:51:44.769Z,2010-03-11T21:27:05.519Z,MX,PRV,PRIVADO,OTRO,Electrónica,TRSS871103MVZRRL01,,,,,,,943
SIN_CAMBIOS,Sigma Alimentos,SIGM701114AC1,Gerencia,analista,2011-01-01T12:11:53.605Z,2014-08-14T06:53:58.397Z,MX,PRV,PRIVADO,OTRO,Alimentos,TRSS871103MVZRRL01,,,,,,,1320
SIN_CAMBIOS,Grupo Techint en México,GRUP891010AB2,Comercial,Gerente Regional,2000-10-17T21:33:34.723Z,2006-10-30T06:29:56.024Z,MX,PRV,PRIVADO,OTRO,Holding,TRTL710921HAGRPS04,,,,,,,2203
SIN_CAMBIOS,GNP,GNP701014CX2,Comercial,Administrador central,2007-11-13T22:43:48.006Z,2010-03-19T02:19:27.367Z,MX,PRV,PRIVADO,OTRO,Seguros y fianzas,TRTL710921HAGRPS04,,,,,,,856
SIN_CAMBIOS,Cinépolis,CINÉ831026CX2,Ventas,Gerente Regional,2011-05-25T11:46:09.004Z,2014-10-31T20:04:19.714Z,MX,PRV,PRIVADO,OTRO,Entretenimiento,TRTL710921HAGRPS04,,,,,,,1255
SIN_CAMBIOS,,,,,2000-10-09T03:07:10.866Z,2006-08-24T18:37:31.660Z,MX,PUB,Público,,,TRTM861018HSNRRR02,MUNICIPAL_ALCALDIA,JUDICIAL,COMITÉ NACIONAL PARA EL DESARROLLO SUSTENTABLE DE LA CAÑA DE AZÚCAR,Unidad de Concesiones y Servicios,Titular de Unidad,Dirigir,2145
SIN_CAMBIOS,Kimberly-Clark de México,KIMB781118AB2,Dirección,Asesor,2007-10-09T09:45:02.388Z,2010-05-06T07:45:21.246Z,MX,PRV,PRIVADO,OTRO,Productos de consumo,TRTM861018HSNRRR02,,,,,,,939
SIN_CAMBIOS,Metalsa,META781112AB2,Comercial,Gerente Regional,2011-05-24T11:58:57.545Z,2014-08-15T09:34:14.876Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TRTM861018HSNRRR02,,,,,,,1178
SIN_CAMBIOS,,,,,2001-02-04T10:27:42.646Z,2006-07-18T23:39:40.803Z,MX,PUB,Público,,,TRVM890007HDFRZN01,ESTATAL,EJECUTIVO,INSTITUTO NACIONAL DE GERIATRÍA,Unidad de Concesiones y Servicios,Subadministrador,Administracion de proyectos,1990
SIN_CAMBIOS,Grupo Financiero Banorte,GRUP741115AB2,Ventas,Analista,2007-07-09T15:15:07.696Z,2010-07-18T13:30:41.058Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TRVM890007HDFRZN01,,,,,,,1104
SIN_CAMBIOS,Grupo Financiero Banorte,GRUP761110CX2,Gerencia,analista,2011-09-14T19:32:49.008Z,2014-10-12T13:46:15.741Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TRVM890007HDFRZN01,,,,,,,1123
SIN_CAMBIOS,,,,,2001-01-17T01:02:47.872Z,2006-07-17T20:15:29.769Z,MX,PUB,Público,,,TRXA790914HDFRCF03,ESTATAL,EJECUTIVO,UNIVERSIDAD AUTONOMA METROPOLITANA,Unidad de Concesiones y Servicios,Gobernador/a del Estado,Dirigir,2007
SIN_CAMBIOS,Honda de México,HOND761110AB2,Financiera,Director de área,2007-09-10T07:43:37.182Z,2010-05-12T11:17:24.362Z,MX,PRV,PRIVADO,OTRO,Armadora,TRXA790914HDFRCF03,,,,,,,975
SIN_CAMBIOS,Mabe,MABE741014CC3,Gerencia,Administrador,2011-11-13T03:11:04.724Z,2014-11-25T07:31:33.091Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,TRXA790914HDFRCF03,,,,,,,1108
SIN_CAMBIOS,,,,,2000-01-14T10:45:05.891Z,2006-06-20T09:46:35.735Z,MX,PUB,Público,,,TRXC860416MDFRCR07,FEDERAL,LEGISLATIVO,FONDO DE EMPRESAS EXPROPIADAS DEL SECTOR AZUCARERO,Unidad de Concesiones y Servicios,Director de Area,Coordinar,2348
SIN_CAMBIOS,Cinépolis,CINÉ861121CC3,Dirección,Administrador de proyectos,2007-06-19T18:49:45.937Z,2010-11-07T13:44:42.515Z,MX,PRV,PRIVADO,OTRO,Entretenimiento,TRXC860416MDFRCR07,,,,,,,1236
SIN_CAMBIOS,Grupo Villacero,GRUP721119CX2,Dirección,Administrador de proyectos,2011-04-21T08:09:56.685Z,2014-11-08T12:10:35.366Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,TRXC860416MDFRCR07,,,,,,,1297
SIN_CAMBIOS,Grupo Televisa,GRUP761020CX2,Comercial,Administrador,2000-07-19T17:31:53.601Z,2006-11-07T21:09:34.618Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,TRZE860113MPURML06,,,,,,,2302
SIN_CAMBIOS,Jabil Circuit de México,JABI771110AC1,Dirección,Director de área,2007-09-05T12:28:58.437Z,2010-05-19T16:13:09.722Z,MX,PRV,PRIVADO,OTRO,Electrónica,TRZE860113MPURML06,,,,,,,987
SIN_CAMBIOS,Costco de México,COST721120CX2,Ventas,Administrador de proyectos,2011-08-27T09:48:26.236Z,2014-10-07T17:11:38.716Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TRZE860113MPURML06,,,,,,,1137
SIN_CAMBIOS,,,,,2000-08-24T09:03:26.797Z,2006-08-09T04:42:03.657Z,MX,PUB,Público,,,TRZJ840623HPURMM02,MUNICIPAL_ALCALDIA,JUDICIAL,EDUCAL S.A. DE C.V.,Unidad de Concesiones y Servicios,Director de Area,Dirigir,2175
SIN_CAMBIOS,Daimler México,DAIM821121AB2,Comercial,Administrador,2007-06-28T20:54:52.421Z,2010-08-23T22:12:00.734Z,MX,PRV,PRIVADO,OTRO,Armadora,TRZJ840623HPURMM02,,,,,,,1152
SIN_CAMBIOS,Ford de México,FORD771019AC1,Dirección,analista,2011-09-18T01:14:32.424Z,2014-11-29T15:26:08.590Z,MX,PRV,PRIVADO,OTRO,Armadora,TRZJ840623HPURMM02,,,,,,,1168
SIN_CAMBIOS,,,,,2001-11-18T23:57:38.184Z,2006-06-23T12:16:20.079Z,MX,PUB,Público,,,TÉAM800807HVZLSN02,ESTATAL,LEGISLATIVO,AUTORIDAD FEDERAL PARA EL DESARROLLO DE LAS ZONAS ECONÓMICAS ESPECIALES,Unidad de Concesiones y Servicios,Subdirector de Area,Auxiliar,1677
SIN_CAMBIOS,Grupo Financiero HSBC,GRUP731018AB2,Recursos Humanos,Agente de ventas,2007-08-11T13:53:17.129Z,2010-09-12T09:43:47.264Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TÉAM800807HVZLSN02,,,,,,,1127
SIN_CAMBIOS,Vitro,VITR821116AB2,Recursos Humanos,Auxiliar,2011-03-25T10:06:33.835Z,2014-11-01T12:45:06.975Z,MX,PRV,PRIVADO,OTRO,Vidrio y envases,TÉAM800807HVZLSN02,,,,,,,1317
SIN_CAMBIOS,,,,,2000-04-15T17:55:56.663Z,2006-10-15T10:20:18.581Z,MX,PUB,Público,,,TÉBM730027MSNLNR01,ESTATAL,ORGANO_AUTONOMO,SECRETARIA GENERAL DEL CONSEJO NACIONAL DE POBLACION,Unidad de Concesiones y Servicios,Secretario/a de Estado A,Administrar,2373
SIN_CAMBIOS,Nemak,NEMA701013CC3,Gerencia,Gerente,2007-11-23T23:06:03.427Z,2010-07-12T23:52:23.611Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TÉBM730027MSNLNR01,,,,,,,962
SIN_CAMBIOS,Fresnillo PLC,FRES861024CC3,Gerencia,Administrador,2011-02-16T09:59:53.354Z,2014-12-01T00:39:22.150Z,MX,PRV,PRIVADO,OTRO,Minería,TÉBM730027MSNLNR01,,,,,,,1383
SIN_CAMBIOS,,,,,2001-03-10T13:03:05.249Z,2006-10-31T17:04:26.706Z,MX,PUB,Público,,,TÉBV750509MAGLRC08,MUNICIPAL_ALCALDIA,LEGISLATIVO,ADMINISTRACION DEL PATRIMONIO DE LA BENEFICENCIA PUBLICA,Unidad de Concesiones y Servicios,Secretario/a de Estado A,Administrar,2061
SIN_CAMBIOS,FCA México,FCA 771121CC3,Comercial,Director de área,2007-10-21T16:46:30.517Z,2010-04-20T05:19:57.573Z,MX,PRV,PRIVADO,OTRO,Armadora,TÉBV750509MAGLRC08,,,,,,,911
SIN_CAMBIOS,Grupo Lala,GRUP701018AB2,Ventas,Gerente Regional,2011-04-16T12:25:43.306Z,2014-10-08T02:31:11.970Z,MX,PRV,PRIVADO,OTRO,Alimentos,TÉBV750509MAGLRC08,,,,,,,1270
SIN_CAMBIOS,Sam's Club,SAM'771017AC1,Financiera,Administrador de proyectos,2002-05-25T06:50:27.583Z,2006-10-02T01:27:12.217Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TÉCD730516HAGLHN09,,,,,,,1590
SIN_CAMBIOS,Arca Continental,ARCA781112AB2,Ventas,Gerente,2007-10-19T08:34:31.261Z,2010-07-28T20:27:44.559Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,TÉCD730516HAGLHN09,,,,,,,1013
SIN_CAMBIOS,Continental México,CONT871025AB2,Dirección,Director de área,2011-11-14T13:53:37.713Z,2014-10-03T19:36:06.951Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TÉCD730516HAGLHN09,,,,,,,1054
SIN_CAMBIOS,Grupo Financiero Citibanamex,GRUP711015CC3,Dirección,Gerente,2000-09-26T22:37:35.522Z,2006-10-20T20:28:55.438Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TÉCM740824HSNLSR06,,,,,,,2214
SIN_CAMBIOS,Vitro,VITR841123AB2,Financiera,Analista,2007-11-21T17:20:57.572Z,2010-10-15T20:25:44.634Z,MX,PRV,PRIVADO,OTRO,Vidrio y envases,TÉCM740824HSNLSR06,,,,,,,1059
SIN_CAMBIOS,Lear Corporation México,LEAR831019CX2,Gerencia,Administrador,2011-08-03T13:03:34.315Z,2014-08-27T22:44:09.428Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TÉCM740824HSNLSR06,,,,,,,1120
SIN_CAMBIOS,,,,,2002-10-17T23:32:14.669Z,2006-09-14T20:35:51.031Z,MX,PUB,Público,,,TÉEM750503HDFLPR09,MUNICIPAL_ALCALDIA,JUDICIAL,INSTITUTO MEXICANO DEL PETROLEO,Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,1427
SIN_CAMBIOS,Grupo BAL,GRUP751025AB2,Operativa,Atención a clientes,2007-09-24T14:21:28.187Z,2010-04-29T14:54:06.039Z,MX,PRV,PRIVADO,OTRO,Holding,TÉEM750503HDFLPR09,,,,,,,948
SIN_CAMBIOS,American Axle Manufacturing de México,AMER821120AC1,Ventas,Atención a clientes,2011-05-07T04:31:45.393Z,2014-10-08T10:51:22.812Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TÉEM750503HDFLPR09,,,,,,,1250
SIN_CAMBIOS,,,,,2000-08-13T13:52:07.793Z,2006-08-24T00:32:40.755Z,MX,PUB,Público,,,TÉHP820512HVZLRL02,FEDERAL,EJECUTIVO,PEMEX-GAS Y PETROQUIMICA BASICA,Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,2201
SIN_CAMBIOS,Vitro,VITR771027CX2,Recursos Humanos,Agente de ventas,2007-11-19T12:58:39.566Z,2010-08-06T01:03:26.443Z,MX,PRV,PRIVADO,OTRO,Vidrio y envases,TÉHP820512HVZLRL02,,,,,,,990
SIN_CAMBIOS,PepsiCo Alimentos México,PEPS801022AC1,Logística,Atención a clientes,2011-11-19T19:59:50.008Z,2014-09-18T11:03:05.004Z,MX,PRV,PRIVADO,OTRO,Alimentos,TÉHP820512HVZLRL02,,,,,,,1033
SIN_CAMBIOS,,,,,2000-03-04T02:45:54.425Z,2006-06-01T13:04:29.436Z,MX,PUB,Público,,,TÉMB850907MAGLNN07,FEDERAL,EJECUTIVO,INSTITUTO NACIONAL DE CIENCIAS PENALES,Unidad de Concesiones y Servicios,Subadministrador,Administracion de proyectos,2280
SIN_CAMBIOS,Americas Mining Corporation,AMER761019CC3,Comercial,Director de área,2007-08-31T23:13:25.182Z,2010-10-12T19:15:27.840Z,MX,PRV,PRIVADO,OTRO,Minería,TÉMB850907MAGLNN07,,,,,,,1137
SIN_CAMBIOS,DeAcero,DEAC861113CX2,Comercial,Administrador,2011-10-01T08:16:22.969Z,2014-10-08T13:36:27.656Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,TÉMB850907MAGLNN07,,,,,,,1103
SIN_CAMBIOS,Grupo Financiero Inbursa,GRUP871122AC1,Gerencia,Administrador de proyectos,2000-10-06T17:45:16.615Z,2006-10-05T12:29:15.913Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TÉMJ810616MVZLDR06,,,,,,,2189
SIN_CAMBIOS,P&G México,P&G 721022CC3,Dirección,Administrador de proyectos,2007-10-30T20:43:25.643Z,2010-05-29T04:32:28.176Z,MX,PRV,PRIVADO,OTRO,Productos de consumo,TÉMJ810616MVZLDR06,,,,,,,941
SIN_CAMBIOS,Organización Soriana,ORGA711114AB2,Comercial,Administrador,2011-11-14T14:20:23.127Z,2014-11-26T01:09:37.483Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TÉMJ810616MVZLDR06,,,,,,,1107
SIN_CAMBIOS,,,,,2002-07-23T22:34:21.825Z,2006-06-15T13:08:47.576Z,MX,PUB,Público,,,TÉOD890601MVZLSV04,ESTATAL,JUDICIAL,COLEGIO DE POSTGRADUADOS,Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,1422
SIN_CAMBIOS,Nestlé México,NEST741023CC3,Operativa,Atención a clientes,2007-06-24T22:33:55.588Z,2010-01-05T21:33:03.547Z,MX,PRV,PRIVADO,OTRO,Alimentos,TÉOD890601MVZLSV04,,,,,,,925
SIN_CAMBIOS,Flextronics Manufacturing México,FLEX881121AB2,Recursos Humanos,Repartidor,2011-01-09T17:26:12.426Z,2014-11-09T15:48:31.612Z,MX,PRV,PRIVADO,OTRO,Electrónica,TÉOD890601MVZLSV04,,,,,,,1399
SIN_CAMBIOS,,,,,2000-07-24T05:26:37.842Z,2006-08-28T06:30:20.642Z,MX,PUB,Público,,,TÉPI891123MVZLRN01,FEDERAL,JUDICIAL,FIDEICOMISO FONDO NACIONAL DE FOMENTO EJIDAL,Unidad de Concesiones y Servicios,Administrador,Coordinar,2226
SIN_CAMBIOS,Grupo Financiero BBVA Bancomer,GRUP741010CC3,Gerencia,Administrador de proyectos,2007-07-08T13:09:31.052Z,2010-08-15T00:52:09.816Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TÉPI891123MVZLRN01,,,,,,,1133
SIN_CAMBIOS,Alpek,ALPE771018CX2,Dirección,Administrador de proyectos,2011-09-02T21:19:44.229Z,2014-08-30T15:26:20.965Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,TÉPI891123MVZLRN01,,,,,,,1092
SIN_CAMBIOS,Grupo Comercial Chedraui,GRUP861017AC1,Comercial,Administrador,2000-07-06T10:17:18.319Z,2006-10-17T10:52:55.093Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TÉRL721014HVZLYT07,,,,,,,2294
SIN_CAMBIOS,Grupo BAL,GRUP791121AC1,Asesor,Administrador,2007-06-24T20:24:45.173Z,2010-08-15T13:57:40.542Z,MX,PRV,PRIVADO,OTRO,Holding,TÉRL721014HVZLYT07,,,,,,,1147
SIN_CAMBIOS,Cemex,CEME731027CX2,Comercial,Gerente Regional,2011-10-28T14:31:58.564Z,2014-09-03T02:59:27.320Z,MX,PRV,PRIVADO,OTRO,Cemento y materiales,TÉRL721014HVZLYT07,,,,,,,1040
SIN_CAMBIOS, Nissan Mexicana, NIS821023AB2,Ventas,Administrador,2001-04-14T16:24:42.543Z,2006-09-17T13:00:47.134Z,MX,PRV,PRIVADO,OTRO,Armadora,TÉSL720420HAGLNC03,,,,,,,1981
SIN_CAMBIOS,Continental México,CONT861010AC1,Ventas,Administrador de proyectos,2007-10-19T12:48:17.458Z,2010-02-15T11:50:49.131Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TÉSL720420HAGLNC03,,,,,,,849
SIN_CAMBIOS,Grupo Aeroméxico,GRUP861010CC3,Dirección,Gerente,2011-04-19T18:54:34.591Z,2014-08-20T09:42:36.579Z,MX,PRV,PRIVADO,OTRO,Aerolíneas,TÉSL720420HAGLNC03,,,,,,,1218
SIN_CAMBIOS,Grupo Techint en México,GRUP731119CX2,Financiera,Administrador central,2001-08-19T22:48:01.564Z,2006-10-24T04:05:13.097Z,MX,PRV,PRIVADO,OTRO,Holding,TÉSV860821MVZLLR09,,,,,,,1891
SIN_CAMBIOS,Grupo Coppel,GRUP881027CC3,Asesor,Gerente,2007-09-18T02:43:24.635Z,2010-08-08T21:45:41.436Z,MX,PRV,PRIVADO,OTRO,Comercio departamental,TÉSV860821MVZLLR09,,,,,,,1055
SIN_CAMBIOS,Metalsa,META891012CC3,Ventas,Administrador,2011-11-20T10:00:04.709Z,2014-09-13T10:41:47.714Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TÉSV860821MVZLLR09,,,,,,,1028
SIN_CAMBIOS,Cinépolis,CINÉ731126CC3,Financiera,Auxiliar,2000-01-06T16:55:02.648Z,2006-07-31T11:35:01.200Z,MX,PRV,PRIVADO,OTRO,Entretenimiento,TÉVE840001MPULLT05,,,,,,,2397
SIN_CAMBIOS,Samsung México,SAMS841022AB2,Recursos Humanos,Capturista de datos,2007-06-04T21:05:39.004Z,2010-03-29T13:51:33.057Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,TÉVE840001MPULLT05,,,,,,,1028
SIN_CAMBIOS,Grupo Financiero Inbursa,GRUP811010AB2,Comercial,Auxiliar,2011-10-09T18:41:03.744Z,2014-11-08T21:52:13.005Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TÉVE840001MPULLT05,,,,,,,1126
SIN_CAMBIOS,,,,,2001-05-10T13:40:16.739Z,2006-11-16T17:21:35.341Z,MX,PUB,Público,,,TÓGN720501MSNRVT09,FEDERAL,LEGISLATIVO,"EL COLEGIO DE MEXICO, A.C.",Unidad de Concesiones y Servicios,Director General Paraestatal B,Dirigir,2016
SIN_CAMBIOS,Grupo Sanborns,GRUP731121CC3,Gerencia,Administrador central,2007-10-10T12:47:33.364Z,2010-08-31T07:22:24.913Z,MX,PRV,PRIVADO,OTRO,Comercio departamental,TÓGN720501MSNRVT09,,,,,,,1055
SIN_CAMBIOS,Grupo Modelo,GRUP701110CX2,Comercial,Asesor,2011-04-10T21:23:07.477Z,2014-09-05T06:44:30.498Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,TÓGN720501MSNRVT09,,,,,,,1243
SIN_CAMBIOS,FEMSA Comercio (Oxxo),FEMS731022CX2,Financiera,Auxiliar,2001-05-14T09:02:17.588Z,2006-08-19T20:08:29.254Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TÓHJ710009MPURRL03,,,,,,,1923
SIN_CAMBIOS,Organización Soriana,ORGA801112CX2,Logística,Auxiliar,2007-10-17T02:30:34.188Z,2010-09-03T21:58:13.732Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TÓHJ710009MPURRL03,,,,,,,1052
SIN_CAMBIOS,Fresnillo PLC,FRES711024AC1,Financiera,Auxiliar,2011-01-18T21:12:54.428Z,2014-09-10T20:48:03.373Z,MX,PRV,PRIVADO,OTRO,Minería,TÓHJ710009MPURRL03,,,,,,,1330
SIN_CAMBIOS,,,,,2001-08-24T06:12:58.308Z,2006-08-26T06:54:08.717Z,MX,PUB,Público,,,TÓMR880426MAGRSC08,ESTATAL,EJECUTIVO,COMISION PARA PREVENIR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES,Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,1828
SIN_CAMBIOS,Alsea,ALSE841113CC3,Recursos Humanos,Repartidor,2007-11-14T11:16:04.095Z,2010-10-08T14:54:26.098Z,MX,PRV,PRIVADO,OTRO,Restaurantes,TÓMR880426MAGRSC08,,,,,,,1059
