curp_funcionario,tipoOperacion,titular,porcentajePropiedad,formaPago,valorAdquisicion,fechaAdquisicion,datoIdentificacion,valorConformeA,tipoInmueble.clave,tipoInmueble.valor,superficieTerreno.valor,superficieTerreno.unidad,superficieConstruccion.valor,superficieConstruccion.unidad,formaAdquisicion.clave,formaAdquisicion.valor,domicilioMexico.calle,domicilioMexico.numeroExterior,domicilioMexico.numeroInterior,domicilioMexico.coloniaLocalidad,domicilioMexico.municipioAlcaldia.clave,domicilioMexico.municipioAlcaldia.valor,domicilioMexico.entidadFederativa.clave,domicilioMexico.entidadFederativa.valor,domicilioMexico.codigoPostal,tipo.clave,tipo.valor,tercero,transmisor,valorAdquisicion.valor,valorAdquisicion.moneda,domicilioExtranjero.calle,domicilioExtranjero.numeroExterior,domicilioExtranjero.numeroInterior,domicilioExtranjero.ciudadLocalidad,domicilioExtranjero.estadoProvincia,domicilioExtranjero.pais,domicilioExtranjero.codigoPostal,motivoBaja.clave,motivoBaja.valor
VIVL800314HSNLLC06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,3416965.0,1991-09-02T02:43:19.828Z,47b6bebd-4e5e-43f6-84a3-7aa84a9eedac,ESCRITURA PÚBLICA,CASA,CASA,160.0,m2,98.0,m2,PRM,PERMUTA,Juana Manzana,729,,San pedro,013,San Pedro Lagunillas,18,Nayarit,63223,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
VIVM740225MDFLLR04,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,5741845.0,1998-02-17T15:17:15.604Z,0a3297d7-5d14-496a-802e-008749d699b7,ESCRITURA PÚBLICA,CASA,CASA,114.0,m2,79.0,m2,PRM,PERMUTA,Mercado Extramuros,554,,Chapultepec,002,Mexicali,02,Baja California,21461,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
VIZI700621HVZLRR03,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,5042949.0,1984-11-30T12:05:46.929Z,35bd53c7-d273-4f80-9099-f8e7180187ac,ESCRITURA PÚBLICA,CASA,CASA,114.0,m2,96.0,m2,CPV,COMPRAVENTA,Fernández Cuesta,1046,,Ejercito Nacional,396,Santa María la Asunción,20,Oaxaca,68989,BODG,BODEGA,,,,,,,,,,,,,
VIZT860416HAGLMM05,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,1857572.0,1991-08-17T21:22:02.670Z,7b364997-49a4-4025-807c-1ee60f5fa18a,ESCRITURA PÚBLICA,CASA,CASA,94.0,m2,61.0,m2,CSN,CESIÓN,Vanessa Arroyo,1614,,16 de septiembre,009,Tecomán,06,Colima,28271,CASA,CASA,,,,,,,,,,,,,
VIZÁ700503MVZGYG01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,362429.0,1984-07-16T11:39:22.091Z,1d51cc04-2b21-4f87-a535-04e54abbb1bb,ESCRITURA PÚBLICA,CASA,CASA,109.0,m2,56.0,m2,CSN,CESIÓN,Jaime Cuesta,1232,,Venustiano Carranza,015,Tacotalpa,27,Tabasco,86492,CASA,CASA,,,,,,,,,,,,,
VÁFE760316HAGZNM07,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,3972448.0,1971-12-12T11:40:56.497Z,93458029-50b5-4a74-85c5-78da7695bc00,ESCRITURA PÚBLICA,CASA,CASA,128.0,m2,120.0,m2,PRM,PERMUTA,Gracia Calle,1283,,Emiliano Zapata,051,Mineral de la Reforma,13,Hidalgo,42937,CASA,CASA,,,,,,,,,,,,,
VÁHG821111HAGZRR08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,5059775.0,2008-08-01T11:15:43.763Z,157db9d1-3228-45fe-8ee6-af0af036bf0b,ESCRITURA PÚBLICA,CASA,CASA,123.0,m2,111.0,m2,CPV,COMPRAVENTA,Carolina Aldea,1321,,Laredo,001,Aconchi,26,Sonora,83395,BODG,BODEGA,,,,,,,,,,,,,
VÁMC730310HPUZRR05,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,3641308.0,1994-09-21T16:50:38.723Z,4eba00b9-0f3a-4cad-8ee8-d4493a244892,ESCRITURA PÚBLICA,CASA,CASA,158.0,m2,148.0,m2,HRN,HERENCIA,Cecilia Edificio,1881,,Anahuac,032,Santiago Papasquiaro,10,Durango,34264,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
VÁMC841002HPUZNR03,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,115742436.0,1995-05-26T20:09:51.636Z,c4958954-b158-4076-9c9f-a5859d0a58a7,ESCRITURA PÚBLICA,CASA,CASA,6408.0,m2,5200.0,m2,CPV,COMPRAVENTA,Calvillo Solar,432,,San pedro,042,Xicohtzinco,29,Tlaxcala,90254,EDIF,EDIFICIO,,,,,,,,,,,,,
VÁMC841002HPUZNR03,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,58472295.0,1986-01-30T05:00:22.338Z,12ac9649-089a-42b1-9c9e-07a104d7eedf,ESCRITURA PÚBLICA,CASA,CASA,3833.0,m2,2306.0,m2,CPV,COMPRAVENTA,Cardona Masía,1779,,Laredo,035,Hoctún,31,Yucatán,97943,TERR,TERRENO,,,,,,,,,,,,,
VÁMC841002HPUZNR03,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,122403244.0,1974-08-09T10:02:05.585Z,0a716684-b053-4042-a01e-526b6c7c79a8,ESCRITURA PÚBLICA,CASA,CASA,2661.0,m2,2291.0,m2,CSN,CESIÓN,Lovato Lugar,1355,,Ejercito Nacional,020,Atoyatempan,21,Puebla,72777,RACH,RANCHO,,,,,,,,,,,,,
VÁMJ880306MAGSNS09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,149292364.0,1974-06-28T16:32:18.996Z,0ea60170-aedd-4021-8c68-64da69615291,ESCRITURA PÚBLICA,CASA,CASA,5528.0,m2,3769.0,m2,RST,RIFA O SORTEO,Carlota Arroyo,926,,16 de septiembre,002,Asientos,01,Aguascalientes,20717,RACH,RANCHO,,,,,,,,,,,,,
VÁMJ880306MAGSNS09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,25852864.0,1970-02-27T04:28:58.749Z,1335769f-8163-4b1d-8377-ae9745888ee9,ESCRITURA PÚBLICA,CASA,CASA,384.0,m2,312.0,m2,CPV,COMPRAVENTA,Carla Vía Pública,472,,Anahuac,099,Cañada Morelos,21,Puebla,72787,CASA,CASA,,,,,,,,,,,,,
VÁMJ880306MAGSNS09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,67964564.0,1984-01-17T13:33:33.237Z,9d5a91f6-1ff5-4b69-b2b2-8ba36fa6d84f,ESCRITURA PÚBLICA,CASA,CASA,5339.0,m2,2668.0,m2,CPV,COMPRAVENTA,Maricarmen Grupo,297,,Laredo,012,Seybaplaya,04,Campeche,24300,BODG,BODEGA,,,,,,,,,,,,,
VÁNM720916HVZZGX08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,4153768.0,2002-08-24T10:41:23.402Z,d2fabba4-40f7-4d35-bb6d-05218c7f5630,ESCRITURA PÚBLICA,CASA,CASA,116.0,m2,109.0,m2,CPV,COMPRAVENTA,Villanueva Polígono,1276,,Chapultepec,006,Hopelchén,04,Campeche,24461,CASA,CASA,,,,,,,,,,,,,
VÁNM841003HSNZTR01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,890341.0,2002-12-27T23:23:25.305Z,b29a46d5-95d8-4a26-a38c-eaa1a3d51974,ESCRITURA PÚBLICA,CASA,CASA,153.0,m2,70.0,m2,CSN,CESIÓN,Zoe Monte,1774,,Emiliano Zapata,007,Lázaro Cárdenas,23,Quintana Roo,77744,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
VÁOH760113MSNSVR03,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,450409.0,1988-04-17T03:21:29.226Z,bb7ba191-0a72-4365-b95e-5c69beb2d1e6,ESCRITURA PÚBLICA,CASA,CASA,137.0,m2,52.0,m2,CSN,CESIÓN,Isabela Ronda,787,,Lomas de capula,079,José Joaquín de Herrera,12,Guerrero,39840,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
VÁOR700609MDFSSQ08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,102119701.0,2003-11-24T07:43:21.886Z,3731967e-db62-43b5-b287-82578fccd6f4,ESCRITURA PÚBLICA,CASA,CASA,5680.0,m2,2029.0,m2,CPV,COMPRAVENTA,Juan Torrente,1401,,Marina Nacional,037,Huhí,31,Yucatán,97539,RACH,RANCHO,,,,,,,,,,,,,
VÁOR700609MDFSSQ08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,127901990.0,1976-06-16T13:37:56.958Z,6a18c4d3-2516-4374-9252-1557e680f9a2,ESCRITURA PÚBLICA,CASA,CASA,5623.0,m2,5219.0,m2,RST,RIFA O SORTEO,Paredes Bajada,363,,Lomas de becerra,198,Zacualpan,30,Veracruz de Ignacio de la Llave,91919,RACH,RANCHO,,,,,,,,,,,,,
VÁOR700609MDFSSQ08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,25148760.0,1971-04-24T16:38:48.753Z,a44c08aa-fb4c-4387-ba0f-6aeef2b9466c,ESCRITURA PÚBLICA,CASA,CASA,466.0,m2,399.0,m2,CPV,COMPRAVENTA,Susana Puente,1902,,Roma,089,Jopala,21,Puebla,72193,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
VÁPM760812MSNZZT01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,90566475.0,1991-06-26T00:31:40.617Z,872c7dff-3e8d-4bb7-b2f5-5a1db7d60a7e,ESCRITURA PÚBLICA,CASA,CASA,373.0,m2,342.0,m2,CPV,COMPRAVENTA,Varela Carretera,753,,Granjas,031,Santa Catarina,24,San Luis Potosí,78333,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
VÁPM760812MSNZZT01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,125065930.0,1997-10-03T03:20:29.258Z,15135162-76cb-4428-91bd-c53cd12ced00,ESCRITURA PÚBLICA,CASA,CASA,5289.0,m2,5246.0,m2,CPV,COMPRAVENTA,Lorena Solar,617,,Roma,004,Champotón,04,Campeche,24115,BODG,BODEGA,,,,,,,,,,,,,
VÁPM760812MSNZZT01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,137119366.0,1997-08-07T23:15:58.734Z,87da4eef-7c5a-4368-95b2-29d857956dd7,ESCRITURA PÚBLICA,CASA,CASA,5213.0,m2,4788.0,m2,CPV,COMPRAVENTA,Leonardo Bajada,405,,La loma,065,Ixpantepec Nieves,20,Oaxaca,68489,BODG,BODEGA,,,,,,,,,,,,,
VÁRN840209MDFZLT05,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,66361869.0,1997-03-20T21:29:07.151Z,054b9016-7605-49a4-a147-b07860f0e262,ESCRITURA PÚBLICA,CASA,CASA,3131.0,m2,2482.0,m2,CPV,COMPRAVENTA,Elisa Quinta,78,,Roma,109,Yajalón,07,Chiapas,29423,EDIF,EDIFICIO,,,,,,,,,,,,,
VÁRN840209MDFZLT05,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,31938535.0,1971-09-03T09:23:38.099Z,63ea7c11-375f-4ec8-99f7-6a954195271a,ESCRITURA PÚBLICA,CASA,CASA,397.0,m2,163.0,m2,CPV,COMPRAVENTA,Zaragoza Riera,1444,,Anahuac,068,La Unión de Isidoro Montes de Oca,12,Guerrero,39897,PALC,PALCO,,,,,,,,,,,,,
VÁRN840209MDFZLT05,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,86627223.0,1979-04-16T19:26:43.779Z,6a1e65bc-c321-4786-bade-74a77b9a94f4,ESCRITURA PÚBLICA,CASA,CASA,4446.0,m2,2315.0,m2,RST,RIFA O SORTEO,Florencia Colegio,1194,,Laredo,015,Cardonal,13,Hidalgo,42883,EDIF,EDIFICIO,,,,,,,,,,,,,
VÁSI851005HAGSLB05,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,89150720.0,1994-02-11T05:01:10.853Z,bf1d837a-daef-4769-bfd4-2ab27da372ab,ESCRITURA PÚBLICA,CASA,CASA,442.0,m2,417.0,m2,CPV,COMPRAVENTA,Villagómez Salida,127,,Laredo,104,Mecayapan,30,Veracruz de Ignacio de la Llave,91633,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
VÁSI851005HAGSLB05,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,124131029.0,1971-08-27T06:08:40.293Z,63a5d018-7ea4-4f79-8368-db8479a71731,ESCRITURA PÚBLICA,CASA,CASA,6265.0,m2,4772.0,m2,RST,RIFA O SORTEO,Rodrigo Paseo,197,,Benito Juárez,021,Chichimilá,31,Yucatán,97412,BODG,BODEGA,,,,,,,,,,,,,
VÁSI851005HAGSLB05,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,116811733.0,2002-08-21T01:46:43.393Z,e9b56685-6f53-4917-8571-8389d9fc4de7,ESCRITURA PÚBLICA,CASA,CASA,5708.0,m2,4631.0,m2,CPV,COMPRAVENTA,Ponce Terrenos,223,,Miguel Hidalgo,009,Escárcega,04,Campeche,24695,RACH,RANCHO,,,,,,,,,,,,,
VÁVE760203MPUSLC02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,45572607.0,2001-05-24T11:31:22.071Z,fee3c574-7c20-4667-b3da-b8ebc43dde79,ESCRITURA PÚBLICA,CASA,CASA,6387.0,m2,3526.0,m2,CPV,COMPRAVENTA,Armenta Jardines,24,,Hidalgo,055,San Luis Río Colorado,26,Sonora,83662,EDIF,EDIFICIO,,,,,,,,,,,,,
VÁVE760203MPUSLC02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,136699599.0,1996-06-23T19:58:43.758Z,0ea28a73-75cd-492a-93ac-c255782c08d6,ESCRITURA PÚBLICA,CASA,CASA,6185.0,m2,5790.0,m2,HRN,HERENCIA,Atencio Puerta,1692,,Anahuac,007,Manzanillo,06,Colima,28904,BODG,BODEGA,,,,,,,,,,,,,
VÁVE760203MPUSLC02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,22222297.0,1987-05-05T14:06:28.484Z,41a8a97d-2334-4004-b2bb-e9bdfb019efe,ESCRITURA PÚBLICA,CASA,CASA,4856.0,m2,3340.0,m2,CPV,COMPRAVENTA,Mojica Calleja,1143,,Hidalgo,012,Macuspana,27,Tabasco,86687,RACH,RANCHO,,,,,,,,,,,,,
VÁVS800127HDFSZN08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,5688947.0,1995-12-23T00:06:49.053Z,fc45c2d1-6377-4de4-ac29-4c0e23634a60,ESCRITURA PÚBLICA,CASA,CASA,93.0,m2,93.0,m2,CPV,COMPRAVENTA,Maximiliano Rua,924,,Venustiano Carranza,030,Momax,32,Zacatecas,98109,CASA,CASA,,,,,,,,,,,,,
VÉAY890224HDFLNL04,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,30262092.0,1973-01-17T17:56:41.366Z,a67af0bc-f9bb-4a78-be9e-f33df54eb3be,ESCRITURA PÚBLICA,CASA,CASA,5760.0,m2,2792.0,m2,CPV,COMPRAVENTA,Velásquez Pasaje,501,,Benito Juárez,041,Ixtapan del Oro,15,México,50968,EDIF,EDIFICIO,,,,,,,,,,,,,
VÉAY890224HDFLNL04,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,8649601.0,1974-05-03T05:01:57.196Z,c51d6a41-f7c4-4514-afe0-c964bc764c28,ESCRITURA PÚBLICA,CASA,CASA,479.0,m2,365.0,m2,CPV,COMPRAVENTA,Gabriela Lugar,1183,,San pedro,010,Jalpa de Méndez,27,Tabasco,86103,PALC,PALCO,,,,,,,,,,,,,
VÉAY890224HDFLNL04,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,74554536.0,1995-03-10T04:23:32.434Z,3e9feb1b-eaf2-4e61-803c-55eec6b561c2,ESCRITURA PÚBLICA,CASA,CASA,5318.0,m2,5238.0,m2,CPV,COMPRAVENTA,Zavala Apartamento,1562,,Independencia,003,Allende,05,Coahuila de Zaragoza,25586,TERR,TERRENO,,,,,,,,,,,,,
VÉBR820824HDFLHM06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,7835677.0,2006-06-29T15:52:07.866Z,3502175f-a717-4b60-a037-7e23b47312e9,ESCRITURA PÚBLICA,CASA,CASA,168.0,m2,135.0,m2,CPV,COMPRAVENTA,Samuel Edificio,448,,16 de septiembre,026,Chinicuila,16,Michoacán de Ocampo,58549,BODG,BODEGA,,,,,,,,,,,,,
VÉCL811120MAGLRR09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,4056593.0,1992-04-06T04:31:55.284Z,ffc1ef69-8e7f-41ab-9a52-1755d9632f0d,ESCRITURA PÚBLICA,CASA,CASA,132.0,m2,87.0,m2,CPV,COMPRAVENTA,Paola Edificio,574,,Moctezuma,051,Rosario,26,Sonora,83875,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
VÉDA890615MPULL 04,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,7159076.0,1999-05-24T05:33:47.789Z,33469d84-c17d-4b37-9c7c-a50eeacab3ab,ESCRITURA PÚBLICA,CASA,CASA,179.0,m2,93.0,m2,CSN,CESIÓN,Javier Partida,1405,,Del Valle,066,Uruachi,08,Chihuahua,31178,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
VÉEG850808MAGLQL09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,43408409.0,1977-01-14T12:28:35.808Z,c1ac7aa3-5c0f-4473-ba75-bc934e9f1fe6,ESCRITURA PÚBLICA,CASA,CASA,490.0,m2,329.0,m2,CPV,COMPRAVENTA,Frías Puerta,894,,Benito Juárez,406,Santa María Chilchotla,20,Oaxaca,68521,PALC,PALCO,,,,,,,,,,,,,
VÉEG850808MAGLQL09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,143550628.0,1994-03-18T00:20:15.682Z,e0f501ff-8cbe-4e60-96f3-5b9582281c71,ESCRITURA PÚBLICA,CASA,CASA,4067.0,m2,3505.0,m2,CPV,COMPRAVENTA,Bañuelos Conjunto,1533,,Marina Nacional,027,Nuevo Laredo,28,Tamaulipas,87989,BODG,BODEGA,,,,,,,,,,,,,
VÉEG850808MAGLQL09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,83233097.0,1983-03-22T17:34:46.330Z,75bca362-ae17-45d9-910e-5d9103704b30,ESCRITURA PÚBLICA,CASA,CASA,408.0,m2,231.0,m2,CPV,COMPRAVENTA,Batista Bajada,1088,,Morelos,079,San Fernando,07,Chiapas,29938,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
VÉHJ760106HSNLRS02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,110684972.0,2005-11-10T03:10:09.316Z,4dbda54f-de73-4caf-a8c5-fd55ad5e1cdc,ESCRITURA PÚBLICA,CASA,CASA,4725.0,m2,4503.0,m2,CPV,COMPRAVENTA,Cristobal Monte,1588,,Ejercito Nacional,039,Tula,28,Tamaulipas,87927,EDIF,EDIFICIO,,,,,,,,,,,,,
VÉHJ760106HSNLRS02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,68037506.0,1991-02-26T06:39:51.434Z,64570c78-2d8e-4856-8552-69b996cd107f,ESCRITURA PÚBLICA,CASA,CASA,3143.0,m2,2405.0,m2,CPV,COMPRAVENTA,Díaz Mercado,261,,San pedro,105,Vista Hermosa,16,Michoacán de Ocampo,58556,EDIF,EDIFICIO,,,,,,,,,,,,,
VÉHJ760106HSNLRS02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,110671659.0,1994-10-22T13:51:15.090Z,d1b8d44d-8b09-490d-a286-c11c0ad18630,ESCRITURA PÚBLICA,CASA,CASA,4984.0,m2,2990.0,m2,PRM,PERMUTA,Cristina Caserio,1364,,Benito Juárez,414,Santa María Huazolotitlán,20,Oaxaca,68493,RACH,RANCHO,,,,,,,,,,,,,
VÉKI791111MVZLRN06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,36917389.0,1983-10-03T02:17:31.615Z,2e217e4a-1d9f-493d-888c-01ad69b202ce,ESCRITURA PÚBLICA,CASA,CASA,409.0,m2,376.0,m2,CPV,COMPRAVENTA,Pulido Bajada,549,,San pedro,053,Praxedis G. Guerrero,08,Chihuahua,31809,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
VÉKI791111MVZLRN06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,37962827.0,1983-10-13T14:30:19.898Z,ca3b808f-e561-4750-860b-d3125c655ecd,ESCRITURA PÚBLICA,CASA,CASA,238.0,m2,203.0,m2,CPV,COMPRAVENTA,Báez Monte,1190,,La loma,004,Concordia,25,Sinaloa,80568,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
VÉKI791111MVZLRN06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,25648428.0,1980-10-03T03:29:14.519Z,dc1183af-96bc-4eca-a2e3-c5e0e734b5f4,ESCRITURA PÚBLICA,CASA,CASA,5758.0,m2,4599.0,m2,CPV,COMPRAVENTA,Sandoval Rambla,1196,,Lomas de capula,023,Méndez,28,Tamaulipas,87327,TERR,TERRENO,,,,,,,,,,,,,
VÉMJ850616HSNLRS09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,89739883.0,1987-09-17T04:01:43.619Z,14eba6f9-b068-481b-9349-c45822606c23,ESCRITURA PÚBLICA,CASA,CASA,461.0,m2,127.0,m2,CPV,COMPRAVENTA,Fonseca Ramal,1456,,Chapultepec,006,Apodaca,19,Nuevo León,64529,CASA,CASA,,,,,,,,,,,,,
VÉMJ850616HSNLRS09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,39045262.0,2002-03-14T05:51:17.630Z,ff0a5342-35c9-4129-809a-799ff575288d,ESCRITURA PÚBLICA,CASA,CASA,5872.0,m2,5832.0,m2,CPV,COMPRAVENTA,Naomi Glorieta,242,,Benito Juárez,005,Colón,22,Querétaro,76470,EDIF,EDIFICIO,,,,,,,,,,,,,
VÉMJ850616HSNLRS09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,86993943.0,1977-08-30T21:11:42.528Z,47b615f4-df28-4101-b13c-cc80f226959e,ESCRITURA PÚBLICA,CASA,CASA,424.0,m2,392.0,m2,CPV,COMPRAVENTA,Mario Gran Subida,312,,Lomas de capula,012,Ciénega de Flores,19,Nuevo León,64327,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
VÉOG710910MSNLNL06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,53035111.0,1981-03-18T10:03:38.706Z,14ef2f64-cba4-4b23-8332-698a69697577,ESCRITURA PÚBLICA,CASA,CASA,426.0,m2,323.0,m2,CPV,COMPRAVENTA,Jasso Bajada,188,,Miguel Hidalgo,016,Catazajá,07,Chiapas,29260,CASA,CASA,,,,,,,,,,,,,
VÉOG710910MSNLNL06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,59119908.0,1993-05-23T22:57:44.490Z,2b5cf23b-4935-4f60-bc08-b54d41186c99,ESCRITURA PÚBLICA,CASA,CASA,4424.0,m2,4264.0,m2,CPV,COMPRAVENTA,Corona Explanada,901,,Granjas,012,Pedro Escobedo,22,Querétaro,76582,RACH,RANCHO,,,,,,,,,,,,,
VÉOG710910MSNLNL06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,104978013.0,1993-07-19T09:02:21.612Z,a691262f-952d-4fe2-92f3-b03c161c5870,ESCRITURA PÚBLICA,CASA,CASA,4788.0,m2,3650.0,m2,CPV,COMPRAVENTA,Garibay Terrenos,600,,Miguel Hidalgo,058,Teloloapan,12,Guerrero,39716,RACH,RANCHO,,,,,,,,,,,,,
VÉPM870914MPULGR09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,186826.0,1978-08-31T15:39:04.976Z,fd7e1623-bd1e-4c60-a37e-1ca27c3ac234,ESCRITURA PÚBLICA,CASA,CASA,94.0,m2,89.0,m2,CSN,CESIÓN,Calvillo Barranco,1972,,Roma,002,Ahuacatlán,18,Nayarit,63575,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
VÉRM720924MSNLZR02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,28951002.0,1974-04-05T05:46:05.463Z,409ca9f4-c9bd-485c-93cf-65e1bad515a9,ESCRITURA PÚBLICA,CASA,CASA,239.0,m2,151.0,m2,CPV,COMPRAVENTA,Hernandes Colonia,1312,,Ejercito Nacional,097,Tunkás,31,Yucatán,97131,CASA,CASA,,,,,,,,,,,,,
VÉRM720924MSNLZR02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,30338613.0,1974-07-11T07:35:17.051Z,72750141-144a-4fce-bcc8-4429e76cc7f5,ESCRITURA PÚBLICA,CASA,CASA,481.0,m2,476.0,m2,CPV,COMPRAVENTA,Carrion Torrente,8,,Moctezuma,012,Seybaplaya,04,Campeche,24485,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
