tipoOperacion,marca,modelo,anio,numeroSerieRegistro,tipoVehiculo.clave,tipoVehiculo.valor,titularBien.clave,titularBien.valor,valorAdquisicion.valor,valorAdquisicion.moneda,curp_funcionario,titular,transmisor,tercero,formaPago,fechaAdquisicion,lugarRegistro.pais,lugarRegistro.entidadFederativa.clave,lugarRegistro.entidadFederativa.valor,formaAdquisicion.clave,formaAdquisicion.valor,motivoBaja.clave,motivoBaja.valor
SIN_CAMBIOS,ford,fairmont (auto),2000,dc30149a-755d-4045-80d2-3bbfde6fb743,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,538098.0,MXN,SANZ820726MPUCGundefined01,,,,,,,,,,,,
BAJA,pontiac,catalina,1975,b0734e58-189d-456a-a10e-a652c30a4693,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,327859.0,MXN,SAOC870205HAGCMR02,,,,,,,,,,,,
BAJA,chevy,c20,1970,7a8c1076-b9ae-4d8d-8836-a69e91ecd198,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,93007.0,MXN,SAOC870205HAGCMR02,,,,,,,,,,,,
BAJA,mercedes-benz,280s,1976,66016b49-0359-4813-a6f1-515a19ef1bed,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,165956.0,MXN,SAOC870205HAGCMR02,,,,,,,,,,,,
BAJA,ford,ltd,1975,01ea636e-c78b-4d2f-b01a-3268db6525f0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,297142.0,MXN,SAOC870205HAGCMR02,,,,,,,,,,,,
BAJA,dodge,colt,1974,e18dded8-b8b9-4b64-a39e-e26a8d0784d3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,325505.0,MXN,SAOC870205HAGCMR02,,,,,,,,,,,,
AGREGAR,datsun,f-10 hatchback,1977,7f11036e-ba07-4b2a-b973-dc36507fbf51,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,285976.0,MXN,SAOC870205HAGCMR02,,,,,,,,,,,,
BAJA,plymouth,duster,2013,7fe4d9ff-91e5-434c-8bf5-ef1a50742903,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,497969.0,MXN,SAOE720522MSNLTR01,,,,,,,,,,,,
BAJA,Jaguar,F-Type,2012,895d15b6-053a-4d7e-a9ec-7f44aea9caba,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,2000000.0,MXN,SAOE720522MSNLTR01,,,,,,,,,,,,
BAJA,ford,granada ghia,2015,2e3f9f1a-cada-4a29-9c5a-86e286054d19,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,685473.0,MXN,SAOE720522MSNLTR01,,,,,,,,,,,,
BAJA,Audi,Q8,2015,f5fd7eab-658f-4b0f-bd63-0042a1fd5e99,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,460156.0,MXN,SAOE720522MSNLTR01,,,,,,,,,,,,
BAJA,chevrolet,chevelle concours (sw),2010,557814bf-f659-46d3-a62c-ff57f9e34648,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,474481.0,MXN,SAOE720522MSNLTR01,,,,,,,,,,,,
BAJA,BMW,Z4,2011,0fbde1b7-8789-4390-9590-7d5dd752f8ab,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,464197.0,MXN,SAOE720522MSNLTR01,,,,,,,,,,,,
SIN_CAMBIOS,dodge,coronet custom,2016,65f97654-56a8-470b-87e9-f1ae974959b3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,758098.0,MXN,SAOE720522MSNLTR01,,,,,,,,,,,,
SIN_CAMBIOS,ford,f250,2013,e87fe2c7-2724-4000-adac-5c43bddf3646,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,512793.0,MXN,SAOE720522MSNLTR01,,,,,,,,,,,,
AGREGAR,Mercedes Benz,AMG G,2016,71a32ae9-dcb1-4789-b548-a74ad3de46a5,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,644496.0,MXN,SAOE720522MSNLTR01,,,,,,,,,,,,
BAJA,audi,100ls,2010,8a759186-69b4-4ee0-92d1-73aacf5d76d9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,435668.0,MXN,SAOK770615MSNLNM01,,,,,,,,,,,,
BAJA,Tesla,S,2014,c7f40bae-d2df-4ada-835c-08bc087e93e0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,3100000.0,MXN,SAOK770615MSNLNM01,,,,,,,,,,,,
BAJA,toyota,corona,2013,1621d546-1e5f-4af3-a429-aa54b5d7fe43,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,422397.0,MXN,SAOK770615MSNLNM01,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2013,1f33a2e2-b6b6-49d8-b476-3f554548c940,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,421197.0,MXN,SAOK770615MSNLNM01,,,,,,,,,,,,
BAJA,Tesla,S,2015,1b698709-1e74-41ee-b3fb-be86948653c9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,556932.0,MXN,SAOK770615MSNLNM01,,,,,,,,,,,,
SIN_CAMBIOS,amc,concord,2011,05101f59-a21f-4f1f-a93f-d4be42f9afe6,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,588077.0,MXN,SAOK770615MSNLNM01,,,,,,,,,,,,
SIN_CAMBIOS,oldsmobile,omega,2015,cbb3b432-e3ba-4b3d-be19-998b7ace34da,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,396303.0,MXN,SAOK770615MSNLNM01,,,,,,,,,,,,
SIN_CAMBIOS,ford,country squire (sw),2016,87d019fc-bd21-4f74-b9db-1ddfe07a1210,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,416187.0,MXN,SAOK770615MSNLNM01,,,,,,,,,,,,
BAJA,volvo,245,2011,4a332fe6-a11e-4554-9672-d68707a46a15,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,490224.0,MXN,SAOL720627MAGVVR07,,,,,,,,,,,,
BAJA,Audi,Q8,2011,71c7f83c-6404-4d1a-9772-4c8d79abddf2,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,1700000.0,MXN,SAOL720627MAGVVR07,,,,,,,,,,,,
SIN_CAMBIOS,cadillac,seville,2016,45d809ec-7d6b-4002-9473-c6a428a2560e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,461987.0,MXN,SAOL720627MAGVVR07,,,,,,,,,,,,
SIN_CAMBIOS,Lamborgini,Urus,2015,191e323c-404b-45fc-bf2f-012b3aa0dc83,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,507713.0,MXN,SAOL720627MAGVVR07,,,,,,,,,,,,
SIN_CAMBIOS,ford,maverick,2012,fc8163dc-1e8a-4a2c-83d1-05c5b9eacb89,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,682776.0,MXN,SAOL720627MAGVVR07,,,,,,,,,,,,
BAJA,dodge,colt,2010,acfc91ce-ee17-489a-a294-4ae1eefb2a45,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,456619.0,MXN,SAOM870226HPUZVN07,,,,,,,,,,,,
BAJA,chevrolet,chevelle malibu,2007,08a62886-4bc5-4b2e-b96e-a86405b2b021,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,446316.0,MXN,SAOM870226HPUZVN07,,,,,,,,,,,,
AGREGAR,subaru,,2003,a1e2a32c-005a-409f-b463-6379efce1c99,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,364228.0,MXN,SAOM870226HPUZVN07,,,,,,,,,,,,
BAJA,dodge,omni,2009,a4e4f396-a739-422f-8f90-94cd4692c1a8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,333887.0,MXN,SAOX770415HAGNVM05,,,,,,,,,,,,
BAJA,amc,matador,2006,a3a23139-db18-4f1f-aa4b-71860b8bbdb4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,402433.0,MXN,SAOX770415HAGNVM05,,,,,,,,,,,,
BAJA,ford,mustang ii,2012,8341a57b-d6c6-41de-80e7-6877e570bb51,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,554590.0,MXN,SAOX770415HAGNVM05,,,,,,,,,,,,
BAJA,chevrolet,chevelle concours (sw),2012,b1689555-9435-4502-8e4d-0f169d9e973a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,535616.0,MXN,SAOX770415HAGNVM05,,,,,,,,,,,,
AGREGAR,renault,12tl,2005,c1f1345b-4fa1-4027-ac78-4e0aa9f79a46,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,557486.0,MXN,SAOX770415HAGNVM05,,,,,,,,,,,,
BAJA,toyota,mark ii,2000,68e218c3-e18f-4b3f-bfca-b379c6ff6a25,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,526843.0,MXN,SAOY800527MAGLTL03,,,,,,,,,,,,
BAJA,mazda,rx2 coupe,2006,bbd7150d-24cc-48dc-98bf-d63940fd26c9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,311634.0,MXN,SAOY800527MAGLTL03,,,,,,,,,,,,
BAJA,chevrolet,cavalier wagon,2001,64e862d9-6c01-472d-9ec3-0d9b5836b33a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,500196.0,MXN,SAOY800527MAGLTL03,,,,,,,,,,,,
SIN_CAMBIOS,oldsmobile,cutlass ls,2013,b2c7cf10-ade7-4fa9-b92f-4712283a9549,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,404769.0,MXN,SAOY800527MAGLTL03,,,,,,,,,,,,
BAJA,dodge,d100,2013,32208d95-2614-4308-a83c-7c62e18c5dc0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,485581.0,MXN,SAPB810320MSNNRN05,,,,,,,,,,,,
BAJA,plymouth,valiant,2002,5b71eade-ff48-488f-a11d-4c34120cf528,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,477799.0,MXN,SAPB810320MSNNRN05,,,,,,,,,,,,
BAJA,chevrolet,vega 2300,2005,5029e8fe-ec54-4c6c-89bf-9624b0898368,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,413891.0,MXN,SAPB810320MSNNRN05,,,,,,,,,,,,
BAJA,chevrolet,impala,2006,41938f4d-82a4-4c05-a2fb-cd488d5ae21d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,435791.0,MXN,SAPB810320MSNNRN05,,,,,,,,,,,,
AGREGAR,mercury,zephyr,2011,2005434c-11f9-413e-9400-c396f85cd108,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,470172.0,MXN,SAPB810320MSNNRN05,,,,,,,,,,,,
BAJA,ford,gran torino,2002,dfe8ace3-b292-4383-a67e-9271d484e1c4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,395527.0,MXN,SAPC880821HDFNDR04,,,,,,,,,,,,
BAJA,honda,civic cvcc,2013,26949285-3f7c-463e-bfeb-4e135e11ee5d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,322595.0,MXN,SAPC880821HDFNDR04,,,,,,,,,,,,
BAJA,ford,fairmont (man),2006,a6ab0adc-a0fa-4d0d-a1dd-1fa03a8ab17f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,358822.0,MXN,SAPC880821HDFNDR04,,,,,,,,,,,,
SIN_CAMBIOS,buick,skylark,2002,9e006b1a-b386-4896-9dc3-68e469f17408,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,302832.0,MXN,SAPC880821HDFNDR04,,,,,,,,,,,,
BAJA,chevrolet,chevelle concours (sw),2011,4ea14859-b2ee-4b5c-b6e9-11da7e3128ae,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,797134.0,MXN,SAPH760506MPULLR08,,,,,,,,,,,,
BAJA,Tesla,S,2014,433b8a7f-d7b6-4c1b-b64d-3a399aeba805,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,3100000.0,MXN,SAPH760506MPULLR08,,,,,,,,,,,,
BAJA,ford,maverick,2016,e459085d-9b6a-4f42-8b47-5c1d1259619a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,608225.0,MXN,SAPH760506MPULLR08,,,,,,,,,,,,
BAJA,amc,hornet,2013,18d347f0-7579-4f84-ae9d-e3ee60694129,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,794216.0,MXN,SAPH760506MPULLR08,,,,,,,,,,,,
SIN_CAMBIOS,plymouth,'cuda 340,2011,137943d0-235c-4a97-a410-eec50b78dd93,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,477315.0,MXN,SAPH760506MPULLR08,,,,,,,,,,,,
SIN_CAMBIOS,subaru,,2013,cc18da65-cd82-4882-a3b7-677df5a0f074,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,420482.0,MXN,SAPH760506MPULLR08,,,,,,,,,,,,
AGREGAR,ford,pinto,2011,41b84fe9-a7b1-46cb-b256-22b9c4b595c1,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,752680.0,MXN,SAPH760506MPULLR08,,,,,,,,,,,,
BAJA,fiat,124 sport coupe,2005,130d0263-26c6-4c40-8a72-770b901e4480,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,525948.0,MXN,SAPJ830401HSNNLR03,,,,,,,,,,,,
BAJA,amc,matador,2006,6689a24d-8e7b-447a-99fe-f7c3c4b01e3c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,352452.0,MXN,SAPJ830401HSNNLR03,,,,,,,,,,,,
BAJA,amc,concord dl 6,2010,df0e6cc9-4abd-47bc-a407-12a0fa9150e4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,576276.0,MXN,SAPJ830401HSNNLR03,,,,,,,,,,,,
BAJA,vw,dasher (diesel),2008,36887acf-b0b0-4608-9653-5f7cab67bf33,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,370968.0,MXN,SAPJ830401HSNNLR03,,,,,,,,,,,,
BAJA,datsun,310 gx,2004,4c0796a9-cccc-40cf-93b6-4ae077edf324,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,492975.0,MXN,SAPJ830401HSNNLR03,,,,,,,,,,,,
AGREGAR,chevrolet,malibu,2011,bfaf0005-cc92-46f4-9da1-4204079ebaad,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,365422.0,MXN,SAPJ830401HSNNLR03,,,,,,,,,,,,
BAJA,plymouth,fury iii,2011,58205053-29bb-4ad1-bc7d-86c43e8a2403,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,779984.0,MXN,SAPL850525HAGNRL02,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,2e635c66-d748-466f-9490-630ec1a917df,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,SAPL850525HAGNRL02,,,,,,,,,,,,
SIN_CAMBIOS,vw,rabbit custom,2014,36b79199-703d-4cff-8670-e8abdd7f731e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,740136.0,MXN,SAPL850525HAGNRL02,,,,,,,,,,,,
SIN_CAMBIOS,Audi,Q8,2016,7907fab3-6bbe-4ae3-8902-8c7f513c8838,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,767088.0,MXN,SAPL850525HAGNRL02,,,,,,,,,,,,
SIN_CAMBIOS,peugeot,504,2015,2cc0d1df-7afa-4554-a616-3a96faf4c059,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,591427.0,MXN,SAPL850525HAGNRL02,,,,,,,,,,,,
BAJA,buick,electra 225 custom,2011,70e3332e-39d4-4382-961e-d517a09c397d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,523784.0,MXN,SAPM890713MPURRR08,,,,,,,,,,,,
BAJA,ford,fairmont (auto),2001,6256959f-44db-4b87-9519-47817fc827a1,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,544775.0,MXN,SAPM890713MPURRR08,,,,,,,,,,,,
BAJA,maxda,glc deluxe,2003,b6e3fe1c-e9e5-40a0-8b78-1b74583e0af9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,455547.0,MXN,SAPM890713MPURRR08,,,,,,,,,,,,
BAJA,oldsmobile,cutlass salon brougham,2009,248bf100-607d-439a-bc47-ae4b336b65bc,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,399118.0,MXN,SAPM890713MPURRR08,,,,,,,,,,,,
SIN_CAMBIOS,toyota,corolla,2000,0a759700-e0e2-46da-9d45-65cdeaa14d48,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,499466.0,MXN,SAPM890713MPURRR08,,,,,,,,,,,,
BAJA,chevroelt,chevelle malibu,2012,980801a9-95e7-4682-82a3-84f0956ae83d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,497675.0,MXN,SAPR730015HVZLGC03,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,73212598-60f5-483a-9aa9-d77b00b25395,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,SAPR730015HVZLGC03,,,,,,,,,,,,
BAJA,buick,skyhawk,2011,182c2dc4-82d9-47fb-9cdf-4140ff570810,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,620966.0,MXN,SAPR730015HVZLGC03,,,,,,,,,,,,
BAJA,fiat,128,2011,58ef5818-becd-45bc-84ed-da3cd9ab9cff,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,747704.0,MXN,SAPR730015HVZLGC03,,,,,,,,,,,,
SIN_CAMBIOS,Lamborgini,Urus,2015,3a902938-1ddb-4ffd-975d-85a7eccde380,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,495436.0,MXN,SAPR730015HVZLGC03,,,,,,,,,,,,
SIN_CAMBIOS,Audi,Q8,2011,dfe7e0b2-c92b-494e-87a5-fc5a6b95e420,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,735054.0,MXN,SAPR730015HVZLGC03,,,,,,,,,,,,
SIN_CAMBIOS,Lamborgini,Urus,2015,57243f29-50f6-4cd4-937c-5234fad2c964,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,784967.0,MXN,SAPR730015HVZLGC03,,,,,,,,,,,,
BAJA,oldsmobile,cutlass salon brougham,1979,5b254945-6637-426e-afd7-dbe368b18faa,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,127620.0,MXN,SAPR860317HVZLBL07,,,,,,,,,,,,
BAJA,chevrolet,malibu,1973,01144aaa-45b5-4e5d-9d4f-4193b0909273,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,233238.0,MXN,SAPR860317HVZLBL07,,,,,,,,,,,,
AGREGAR,mazda,rx-7 gs,1980,8db2715f-7d05-4122-8346-1ea2b400f79b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,211997.0,MXN,SAPR860317HVZLBL07,,,,,,,,,,,,
BAJA,toyota,corona,2005,9b2e7e3f-2b6a-4d5b-a306-e43c17f07fe8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,446580.0,MXN,SAQA850020HVZLNR05,,,,,,,,,,,,
BAJA,honda,Accelerationord cvcc,2006,aae63646-1930-42c7-83cf-b029eb587838,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,549676.0,MXN,SAQA850020HVZLNR05,,,,,,,,,,,,
BAJA,chevrolet,cavalier 2-door,2016,e439275f-7545-4076-a105-04170281d818,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,551641.0,MXN,SAQA850020HVZLNR05,,,,,,,,,,,,
AGREGAR,mercury,zephyr,2013,91f0e615-220a-48df-be60-50a09ef9abcc,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,445131.0,MXN,SAQA850020HVZLNR05,,,,,,,,,,,,
BAJA,ford,fiesta,2010,1a65dd65-e277-4fdb-bedf-28dffa56cfe5,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,373980.0,MXN,SAQA880224HAGCNR09,,,,,,,,,,,,
BAJA,datsun,210,2003,5e39bc70-e247-438c-a34e-7a4899d4ac0f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,444351.0,MXN,SAQA880224HAGCNR09,,,,,,,,,,,,
SIN_CAMBIOS,vw,dasher (diesel),2016,2bf539c3-7822-4a55-aef9-03fe02f6c11e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,469600.0,MXN,SAQA880224HAGCNR09,,,,,,,,,,,,
BAJA,amc,gremlin,2008,63f997c9-7d71-4894-82ab-21e8921e3a91,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,489652.0,MXN,SAQD841019HSNLNB04,,,,,,,,,,,,
BAJA,chevrolet,impala,2012,f6d69dcc-66c3-4227-b67d-ccef383d3699,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,506591.0,MXN,SAQD841019HSNLNB04,,,,,,,,,,,,
BAJA,maxda,rx3,2008,afa9d435-3636-4601-936a-3c9b83e5e286,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,554634.0,MXN,SAQD841019HSNLNB04,,,,,,,,,,,,
AGREGAR,amc,matador,2008,f701f72e-05ac-4ef7-9b60-8b31a7acecc2,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,589536.0,MXN,SAQD841019HSNLNB04,,,,,,,,,,,,
BAJA,chevroelt,chevelle malibu,2014,608917e0-19bb-46d5-9a45-41b6b681d41e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,530403.0,MXN,SAQG820701MSNLNB03,,,,,,,,,,,,
BAJA,datsun,b210,2007,b3759714-f5b6-4611-ade9-2f3c81d1d69b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,529684.0,MXN,SAQG820701MSNLNB03,,,,,,,,,,,,
SIN_CAMBIOS,plymouth,duster,2004,bf57ff52-af39-41b4-8356-462ee6e7d7a7,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,461196.0,MXN,SAQG820701MSNLNB03,,,,,,,,,,,,
BAJA,renault,12 (sw),2016,c75bc159-a0e7-4f83-b825-2799adf2de2f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,490649.0,MXN,SAQJ740325MAGNSS01,,,,,,,,,,,,
BAJA,ford,pinto,2010,b47da4cc-c435-4f90-ab51-07d12426d057,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,389635.0,MXN,SAQJ740325MAGNSS01,,,,,,,,,,,,
BAJA,ford,country squire (sw),2005,d56fb684-bfc9-4cef-b948-a30911af44b8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,498285.0,MXN,SAQJ740325MAGNSS01,,,,,,,,,,,,
BAJA,ford,gran torino,2004,c4fc609b-9316-4108-91b4-474ff29cb082,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,448688.0,MXN,SAQJ740325MAGNSS01,,,,,,,,,,,,
AGREGAR,amc,gremlin,2016,a3fcf0d5-6cbf-46a0-8b25-0cfc0d51b502,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,381811.0,MXN,SAQJ740325MAGNSS01,,,,,,,,,,,,
BAJA,datsun,510 hatchback,1980,682e216c-a56d-447d-bc23-1926253b5a8f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,107033.0,MXN,SAQJ750501HPUCÑS06,,,,,,,,,,,,
BAJA,amc,concord dl 6,1979,0973a702-9dad-4363-9e51-80824070b901,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,289108.0,MXN,SAQJ750501HPUCÑS06,,,,,,,,,,,,
BAJA,mazda,glc 4,1982,b2ac13bd-46cb-40d5-a0c6-1588db1c878f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,75770.0,MXN,SAQJ750501HPUCÑS06,,,,,,,,,,,,
BAJA,saab,99le,1973,06dccc6c-8db8-4458-be3a-fddfb29fe11c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,302837.0,MXN,SAQJ750501HPUCÑS06,,,,,,,,,,,,
SIN_CAMBIOS,peugeot,504,1979,758b8ad7-8974-4ed2-a854-2c4198266de8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,222460.0,MXN,SAQJ750501HPUCÑS06,,,,,,,,,,,,
BAJA,toyota,corolla,2013,6c695434-a943-47b7-bfb3-54d07fdaff1f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,581542.0,MXN,SAQM790201HSNNNR06,,,,,,,,,,,,
BAJA,Audi,Q8,2011,c0abbdf0-d1ed-4ab3-a035-87429dd6d353,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,1700000.0,MXN,SAQM790201HSNNNR06,,,,,,,,,,,,
BAJA,mazda,rx-4,2014,751c11f4-0e45-457e-a945-8463fa2fcd76,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,511881.0,MXN,SAQM790201HSNNNR06,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,monte carlo landau,2014,f022cd66-2591-4a1b-9ef3-bd02711e1b74,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,583560.0,MXN,SAQM790201HSNNNR06,,,,,,,,,,,,
SIN_CAMBIOS,Jaguar,F-Type,2012,526b5626-30f8-48ed-8582-ec3198cc1eee,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,664995.0,MXN,SAQM790201HSNNNR06,,,,,,,,,,,,
SIN_CAMBIOS,saab,99le,2016,39790ed0-d9ec-45de-85e2-a457b58c6de8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,460905.0,MXN,SAQM790201HSNNNR06,,,,,,,,,,,,
BAJA,chevy,s-10,2015,67d18fe7-57cc-43d9-a1fe-f09c48f837ac,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,384486.0,MXN,SARA720108MAGMBB06,,,,,,,,,,,,
